age,sex,smoker,payback_type,face_value
45,male,yes,5,50000
45,male,yes,5,100000
45,male,yes,5,250000
45,male,yes,5,1000000
45,male,yes,10,10000
45,male,yes,10,25000
45,male,yes,10,50000
45,male,yes,10,100000
45,male,yes,10,250000
45,male,yes,10,1000000
45,male,yes,25,10000
45,male,yes,25,25000
45,male,yes,25,50000
45,male,yes,25,100000
45,male,yes,25,250000
45,male,yes,25,1000000
45,male,no,Annual Forever,10000
45,male,no,Annual Forever,25000
45,male,no,Annual Forever,50000
45,male,no,Annual Forever,100000
45,male,no,Annual Forever,250000
45,male,no,Annual Forever,1000000
45,male,no,1,10000
45,male,no,1,25000
45,male,no,1,50000
45,male,no,1,100000
45,male,no,1,250000
45,male,no,1,1000000
45,male,no,5,10000
45,male,no,5,25000
45,male,no,5,50000
45,male,no,5,100000
45,male,no,5,250000
45,male,no,5,1000000
45,male,no,10,10000
45,male,no,10,25000
45,male,no,10,50000
45,male,no,10,100000
45,male,no,10,250000
45,male,no,10,1000000
45,male,no,25,10000
45,male,no,25,25000
45,male,no,25,50000
45,male,no,25,100000
45,male,no,25,250000
45,male,no,25,1000000
45,female,yes,Annual Forever,10000
45,female,yes,Annual Forever,25000
45,female,yes,Annual Forever,50000
45,female,yes,Annual Forever,100000
45,female,yes,Annual Forever,250000
45,female,yes,Annual Forever,1000000
45,female,yes,1,10000
45,female,yes,1,25000
45,female,yes,1,50000
45,female,yes,1,100000
45,female,yes,1,250000
45,female,yes,1,1000000
45,female,yes,5,10000
45,female,yes,5,25000
45,female,yes,5,50000
45,female,yes,5,100000
45,female,yes,5,250000
45,female,yes,5,1000000
45,female,yes,10,10000
45,female,yes,10,25000
45,female,yes,10,50000
45,female,yes,10,100000
45,female,yes,10,250000
45,female,yes,10,1000000
45,female,yes,25,10000
45,female,yes,25,25000
45,female,yes,25,50000
45,female,yes,25,100000
45,female,yes,25,250000
45,female,yes,25,1000000
45,female,no,Annual Forever,10000
45,female,no,Annual Forever,25000
45,female,no,Annual Forever,50000
45,female,no,Annual Forever,100000
45,female,no,Annual Forever,250000
45,female,no,Annual Forever,1000000
45,female,no,1,10000
45,female,no,1,25000
45,female,no,1,50000
45,female,no,1,100000
45,female,no,1,250000
45,female,no,1,1000000
45,female,no,5,10000
45,female,no,5,25000
45,female,no,5,50000
45,female,no,5,100000
45,female,no,5,250000
45,female,no,5,1000000
45,female,no,10,10000
45,female,no,10,25000
45,female,no,10,50000
45,female,no,10,100000
45,female,no,10,250000
45,female,no,10,1000000
45,female,no,25,10000
45,female,no,25,25000
45,female,no,25,50000
45,female,no,25,100000
45,female,no,25,250000
45,female,no,25,1000000
46,male,yes,Annual Forever,10000
46,male,yes,Annual Forever,25000
46,male,yes,Annual Forever,50000
46,male,yes,Annual Forever,100000
46,male,yes,Annual Forever,250000
46,male,yes,Annual Forever,1000000
46,male,yes,1,10000
46,male,yes,1,25000
46,male,yes,1,50000
46,male,yes,1,100000
46,male,yes,1,250000
46,male,yes,1,1000000
46,male,yes,5,10000
46,male,yes,5,25000
46,male,yes,5,50000
46,male,yes,5,100000
46,male,yes,5,250000
46,male,yes,5,1000000
46,male,yes,10,10000
46,male,yes,10,25000
46,male,yes,10,50000
46,male,yes,10,100000
46,male,yes,10,250000
46,male,yes,10,1000000
46,male,yes,25,10000
46,male,yes,25,25000
46,male,yes,25,50000
46,male,yes,25,100000
46,male,yes,25,250000
46,male,yes,25,1000000
46,male,no,Annual Forever,10000
46,male,no,Annual Forever,25000
46,male,no,Annual Forever,50000
46,male,no,Annual Forever,100000
46,male,no,Annual Forever,250000
46,male,no,Annual Forever,1000000
46,male,no,1,10000
46,male,no,1,25000
46,male,no,1,50000
46,male,no,1,100000
46,male,no,1,250000
46,male,no,1,1000000
46,male,no,5,10000
46,male,no,5,25000
46,male,no,5,50000
46,male,no,5,100000
46,male,no,5,250000
46,male,no,5,1000000
46,male,no,10,10000
46,male,no,10,25000
46,male,no,10,50000
46,male,no,10,100000
46,male,no,10,250000
46,male,no,10,1000000
46,male,no,25,10000
46,male,no,25,25000
46,male,no,25,50000
46,male,no,25,100000
46,male,no,25,250000
46,male,no,25,1000000
46,female,yes,Annual Forever,10000
46,female,yes,Annual Forever,25000
46,female,yes,Annual Forever,50000
46,female,yes,Annual Forever,100000
46,female,yes,Annual Forever,250000
46,female,yes,Annual Forever,1000000
46,female,yes,1,10000
46,female,yes,1,25000
46,female,yes,1,50000
46,female,yes,1,100000
46,female,yes,1,250000
46,female,yes,1,1000000
46,female,yes,5,10000
46,female,yes,5,25000
46,female,yes,5,50000
46,female,yes,5,100000
46,female,yes,5,250000
46,female,yes,5,1000000
46,female,yes,10,10000
46,female,yes,10,25000
46,female,yes,10,50000
46,female,yes,10,100000
46,female,yes,10,250000
46,female,yes,10,1000000
46,female,yes,25,10000
46,female,yes,25,25000
46,female,yes,25,50000
46,female,yes,25,100000
46,female,yes,25,250000
46,female,yes,25,1000000
46,female,no,Annual Forever,10000
46,female,no,Annual Forever,25000
46,female,no,Annual Forever,50000
46,female,no,Annual Forever,100000
46,female,no,Annual Forever,250000
46,female,no,Annual Forever,1000000
46,female,no,1,10000
46,female,no,1,25000
46,female,no,1,50000
46,female,no,1,100000
46,female,no,1,250000
46,female,no,1,1000000
46,female,no,5,10000
46,female,no,5,25000
46,female,no,5,50000
46,female,no,5,100000
46,female,no,5,250000
46,female,no,5,1000000
46,female,no,10,10000
46,female,no,10,25000
46,female,no,10,50000
46,female,no,10,100000
46,female,no,10,250000
46,female,no,10,1000000
46,female,no,25,10000
46,female,no,25,25000
46,female,no,25,50000
46,female,no,25,100000
46,female,no,25,250000
46,female,no,25,1000000
47,male,yes,Annual Forever,10000
47,male,yes,Annual Forever,25000
47,male,yes,Annual Forever,50000
47,male,yes,Annual Forever,100000
47,male,yes,Annual Forever,250000
47,male,yes,Annual Forever,1000000
47,male,yes,1,10000
47,male,yes,1,25000
47,male,yes,1,50000
47,male,yes,1,100000
47,male,yes,1,250000
47,male,yes,1,1000000
47,male,yes,5,10000
47,male,yes,5,25000
47,male,yes,5,50000
47,male,yes,5,100000
47,male,yes,5,250000
47,male,yes,5,1000000
47,male,yes,10,10000
47,male,yes,10,25000
47,male,yes,10,50000
47,male,yes,10,100000
47,male,yes,10,250000
47,male,yes,10,1000000
47,male,yes,25,10000
47,male,yes,25,25000
47,male,yes,25,50000
47,male,yes,25,100000
47,male,yes,25,250000
47,male,yes,25,1000000
47,male,no,Annual Forever,10000
47,male,no,Annual Forever,25000
47,male,no,Annual Forever,50000
47,male,no,Annual Forever,100000
47,male,no,Annual Forever,250000
47,male,no,Annual Forever,1000000
47,male,no,1,10000
47,male,no,1,25000
47,male,no,1,50000
47,male,no,1,100000
47,male,no,1,250000
47,male,no,1,1000000
47,male,no,5,10000
47,male,no,5,25000
47,male,no,5,50000
47,male,no,5,100000
47,male,no,5,250000
47,male,no,5,1000000
47,male,no,10,10000
47,male,no,10,25000
47,male,no,10,50000
47,male,no,10,100000
47,male,no,10,250000
47,male,no,10,1000000
47,male,no,25,10000
47,male,no,25,25000
47,male,no,25,50000
47,male,no,25,100000
47,male,no,25,250000
47,male,no,25,1000000
47,female,yes,Annual Forever,10000
47,female,yes,Annual Forever,25000
47,female,yes,Annual Forever,50000
47,female,yes,Annual Forever,100000
47,female,yes,Annual Forever,250000
47,female,yes,Annual Forever,1000000
47,female,yes,1,10000
47,female,yes,1,25000
47,female,yes,1,50000
47,female,yes,1,100000
47,female,yes,1,250000
47,female,yes,1,1000000
47,female,yes,5,10000
47,female,yes,5,25000
47,female,yes,5,50000
47,female,yes,5,100000
47,female,yes,5,250000
47,female,yes,5,1000000
47,female,yes,10,10000
47,female,yes,10,25000
47,female,yes,10,50000
47,female,yes,10,100000
47,female,yes,10,250000
47,female,yes,10,1000000
47,female,yes,25,10000
47,female,yes,25,25000
47,female,yes,25,50000
47,female,yes,25,100000
47,female,yes,25,250000
47,female,yes,25,1000000
47,female,no,Annual Forever,10000
47,female,no,Annual Forever,25000
47,female,no,Annual Forever,50000
47,female,no,Annual Forever,100000
47,female,no,Annual Forever,250000
47,female,no,Annual Forever,1000000
47,female,no,1,10000
47,female,no,1,25000
47,female,no,1,50000
47,female,no,1,100000
47,female,no,1,250000
47,female,no,1,1000000
47,female,no,5,10000
47,female,no,5,25000
47,female,no,5,50000
47,female,no,5,100000
47,female,no,5,250000
47,female,no,5,1000000
47,female,no,10,10000
47,female,no,10,25000
47,female,no,10,50000
47,female,no,10,100000
47,female,no,10,250000
47,female,no,10,1000000
47,female,no,25,10000
47,female,no,25,25000
47,female,no,25,50000
47,female,no,25,100000
47,female,no,25,250000
47,female,no,25,1000000
48,male,yes,Annual Forever,10000
48,male,yes,Annual Forever,25000
48,male,yes,Annual Forever,50000
48,male,yes,Annual Forever,100000
48,male,yes,Annual Forever,250000
48,male,yes,Annual Forever,1000000
48,male,yes,1,10000
48,male,yes,1,25000
48,male,yes,1,50000
48,male,yes,1,100000
48,male,yes,1,250000
48,male,yes,1,1000000
48,male,yes,5,10000
48,male,yes,5,25000
48,male,yes,5,50000
48,male,yes,5,100000
48,male,yes,5,250000
48,male,yes,5,1000000
48,male,yes,10,10000
48,male,yes,10,25000
48,male,yes,10,50000
48,male,yes,10,100000
48,male,yes,10,250000
48,male,yes,10,1000000
48,male,yes,25,10000
48,male,yes,25,25000
48,male,yes,25,50000
48,male,yes,25,100000
48,male,yes,25,250000
48,male,yes,25,1000000
48,male,no,Annual Forever,10000
48,male,no,Annual Forever,25000
48,male,no,Annual Forever,50000
48,male,no,Annual Forever,100000
48,male,no,Annual Forever,250000
48,male,no,Annual Forever,1000000
48,male,no,1,10000
48,male,no,1,25000
48,male,no,1,50000
48,male,no,1,100000
48,male,no,1,250000
48,male,no,1,1000000
48,male,no,5,10000
48,male,no,5,25000
48,male,no,5,50000
48,male,no,5,100000
48,male,no,5,250000
48,male,no,5,1000000
48,male,no,10,10000
48,male,no,10,25000
48,male,no,10,50000
48,male,no,10,100000
48,male,no,10,250000
48,male,no,10,1000000
48,male,no,25,10000
48,male,no,25,25000
48,male,no,25,50000
48,male,no,25,100000
48,male,no,25,250000
48,male,no,25,1000000
48,female,yes,Annual Forever,10000
48,female,yes,Annual Forever,25000
48,female,yes,Annual Forever,50000
48,female,yes,Annual Forever,100000
48,female,yes,Annual Forever,250000
48,female,yes,Annual Forever,1000000
48,female,yes,1,10000
48,female,yes,1,25000
48,female,yes,1,50000
48,female,yes,1,100000
48,female,yes,1,250000
48,female,yes,1,1000000
48,female,yes,5,10000
48,female,yes,5,25000
48,female,yes,5,50000
48,female,yes,5,100000
48,female,yes,5,250000
48,female,yes,5,1000000
48,female,yes,10,10000
48,female,yes,10,25000
48,female,yes,10,50000
48,female,yes,10,100000
48,female,yes,10,250000
48,female,yes,10,1000000
48,female,yes,25,10000
48,female,yes,25,25000
48,female,yes,25,50000
48,female,yes,25,100000
48,female,yes,25,250000
48,female,yes,25,1000000
48,female,no,Annual Forever,10000
48,female,no,Annual Forever,25000
48,female,no,Annual Forever,50000
48,female,no,Annual Forever,100000
48,female,no,Annual Forever,250000
48,female,no,Annual Forever,1000000
48,female,no,1,10000
48,female,no,1,25000
48,female,no,1,50000
48,female,no,1,100000
48,female,no,1,250000
48,female,no,1,1000000
48,female,no,5,10000
48,female,no,5,25000
48,female,no,5,50000
48,female,no,5,100000
48,female,no,5,250000
48,female,no,5,1000000
48,female,no,10,10000
48,female,no,10,25000
48,female,no,10,50000
48,female,no,10,100000
48,female,no,10,250000
48,female,no,10,1000000
48,female,no,25,10000
48,female,no,25,25000
48,female,no,25,50000
48,female,no,25,100000
48,female,no,25,250000
48,female,no,25,1000000
49,male,yes,Annual Forever,10000
49,male,yes,Annual Forever,25000
49,male,yes,Annual Forever,50000
49,male,yes,Annual Forever,100000
49,male,yes,Annual Forever,250000
49,male,yes,Annual Forever,1000000
49,male,yes,1,10000
49,male,yes,1,25000
49,male,yes,1,50000
49,male,yes,1,100000
49,male,yes,1,250000
49,male,yes,1,1000000
49,male,yes,5,10000
49,male,yes,5,25000
49,male,yes,5,50000
49,male,yes,5,100000
49,male,yes,5,250000
49,male,yes,5,1000000
49,male,yes,10,10000
49,male,yes,10,25000
49,male,yes,10,50000
49,male,yes,10,100000
49,male,yes,10,250000
49,male,yes,10,1000000
49,male,yes,25,10000
49,male,yes,25,25000
49,male,yes,25,50000
49,male,yes,25,100000
49,male,yes,25,250000
49,male,yes,25,1000000
49,male,no,Annual Forever,10000
49,male,no,Annual Forever,25000
49,male,no,Annual Forever,50000
49,male,no,Annual Forever,100000
49,male,no,Annual Forever,250000
49,male,no,Annual Forever,1000000
49,male,no,1,10000
49,male,no,1,25000
49,male,no,1,50000
49,male,no,1,100000
49,male,no,1,250000
49,male,no,1,1000000
49,male,no,5,10000
49,male,no,5,25000
49,male,no,5,50000
49,male,no,5,100000
49,male,no,5,250000
49,male,no,5,1000000
49,male,no,10,10000
49,male,no,10,25000
49,male,no,10,50000
49,male,no,10,100000
49,male,no,10,250000
49,male,no,10,1000000
49,male,no,25,10000
49,male,no,25,25000
49,male,no,25,50000
49,male,no,25,100000
49,male,no,25,250000
49,male,no,25,1000000
49,female,yes,Annual Forever,10000
49,female,yes,Annual Forever,25000
49,female,yes,Annual Forever,50000
49,female,yes,Annual Forever,100000
49,female,yes,Annual Forever,250000
49,female,yes,Annual Forever,1000000
49,female,yes,1,10000
49,female,yes,1,25000
49,female,yes,1,50000
49,female,yes,1,100000
49,female,yes,1,250000
49,female,yes,1,1000000
49,female,yes,5,10000
49,female,yes,5,25000
49,female,yes,5,50000
49,female,yes,5,100000
49,female,yes,5,250000
49,female,yes,5,1000000
49,female,yes,10,10000
49,female,yes,10,25000
49,female,yes,10,50000
49,female,yes,10,100000
49,female,yes,10,250000
49,female,yes,10,1000000
49,female,yes,25,10000
49,female,yes,25,25000
49,female,yes,25,50000
49,female,yes,25,100000
49,female,yes,25,250000
49,female,yes,25,1000000
49,female,no,Annual Forever,10000
49,female,no,Annual Forever,25000
49,female,no,Annual Forever,50000
49,female,no,Annual Forever,100000
49,female,no,Annual Forever,250000
49,female,no,Annual Forever,1000000
49,female,no,1,10000
49,female,no,1,25000
49,female,no,1,50000
49,female,no,1,100000
49,female,no,1,250000
49,female,no,1,1000000
49,female,no,5,10000
49,female,no,5,25000
49,female,no,5,50000
49,female,no,5,100000
49,female,no,5,250000
49,female,no,5,1000000
49,female,no,10,10000
49,female,no,10,25000
49,female,no,10,50000
49,female,no,10,100000
49,female,no,10,250000
49,female,no,10,1000000
49,female,no,25,10000
49,female,no,25,25000
49,female,no,25,50000
49,female,no,25,100000
49,female,no,25,250000
49,female,no,25,1000000
50,male,yes,Annual Forever,10000
50,male,yes,Annual Forever,25000
50,male,yes,Annual Forever,50000
50,male,yes,Annual Forever,100000
50,male,yes,Annual Forever,250000
50,male,yes,Annual Forever,1000000
50,male,yes,1,10000
50,male,yes,1,25000
50,male,yes,1,50000
50,male,yes,1,100000
50,male,yes,1,250000
50,male,yes,1,1000000
50,male,yes,5,10000
50,male,yes,5,25000
50,male,yes,5,50000
50,male,yes,5,100000
50,male,yes,5,250000
50,male,yes,5,1000000
50,male,yes,10,10000
50,male,yes,10,25000
50,male,yes,10,50000
50,male,yes,10,100000
50,male,yes,10,250000
50,male,yes,10,1000000
50,male,yes,25,10000
50,male,yes,25,25000
50,male,yes,25,50000
50,male,yes,25,100000
50,male,yes,25,250000
50,male,yes,25,1000000
50,male,no,Annual Forever,10000
50,male,no,Annual Forever,25000
50,male,no,Annual Forever,50000
50,male,no,Annual Forever,100000
50,male,no,Annual Forever,250000
50,male,no,Annual Forever,1000000
50,male,no,1,10000
50,male,no,1,25000
50,male,no,1,50000
50,male,no,1,100000
50,male,no,1,250000
50,male,no,1,1000000
50,male,no,5,10000
50,male,no,5,25000
50,male,no,5,50000
50,male,no,5,100000
50,male,no,5,250000
50,male,no,5,1000000
50,male,no,10,10000
50,male,no,10,25000
50,male,no,10,50000
50,male,no,10,100000
50,male,no,10,250000
50,male,no,10,1000000
50,male,no,25,10000
50,male,no,25,25000
50,male,no,25,50000
50,male,no,25,100000
50,male,no,25,250000
50,male,no,25,1000000
50,female,yes,Annual Forever,10000
50,female,yes,Annual Forever,25000
50,female,yes,Annual Forever,50000
50,female,yes,Annual Forever,100000
50,female,yes,Annual Forever,250000
50,female,yes,Annual Forever,1000000
50,female,yes,1,10000
50,female,yes,1,25000
50,female,yes,1,50000
50,female,yes,1,100000
50,female,yes,1,250000
50,female,yes,1,1000000
50,female,yes,5,10000
50,female,yes,5,25000
50,female,yes,5,50000
50,female,yes,5,100000
50,female,yes,5,250000
50,female,yes,5,1000000
50,female,yes,10,10000
50,female,yes,10,25000
50,female,yes,10,50000
50,female,yes,10,100000
50,female,yes,10,250000
50,female,yes,10,1000000
50,female,yes,25,10000
50,female,yes,25,25000
50,female,yes,25,50000
50,female,yes,25,100000
50,female,yes,25,250000
50,female,yes,25,1000000
50,female,no,Annual Forever,10000
50,female,no,Annual Forever,25000
50,female,no,Annual Forever,50000
50,female,no,Annual Forever,100000
50,female,no,Annual Forever,250000
50,female,no,Annual Forever,1000000
50,female,no,1,10000
50,female,no,1,25000
